new,previous,datum,stratum,parameter,probability,point_difference,lower,upper,primary_classification
C_beta_G,B_G,48,representative,u,0.95,0.0012399145789651067,-1.0,1.0,inconclusive
C_beta_G,B_G,48,representative,log10_Agw,0.05,0.00038816357156310974,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,48,representative,log10_Agw,0.5,0.004141273681653873,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,48,representative,log10_Agw,0.9,0.012238031708511121,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,48,representative,log10_Agw,0.95,0.01393863038820875,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,48,representative,gamma_gw,0.05,-0.000829703542993443,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,48,representative,gamma_gw,0.5,-0.00234488751781764,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,48,representative,gamma_gw,0.9,-0.001106875748786429,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,48,representative,gamma_gw,0.95,-0.0010236856483056833,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,48,representative,log10_Ar,0.05,0.00035077729467646035,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,48,representative,log10_Ar,0.5,0.0029409938676127068,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,48,representative,log10_Ar,0.9,3.155530251297556e-05,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,48,representative,log10_Ar,0.95,0.0014392140234384954,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,48,representative,log10_EFAC,0.05,0.00011725201425612751,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,48,representative,log10_EFAC,0.5,0.00016448925687934102,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,48,representative,log10_EFAC,0.9,0.00025828699439237046,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,48,representative,log10_EFAC,0.95,0.0004448285082779002,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,102,representative,u,0.05,-0.0012008707030152707,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,102,representative,u,0.5,-0.003631860164903522,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,102,representative,u,0.9,-0.003472957417436584,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,102,representative,u,0.95,-0.0018934976166228301,-1.0,1.0,inconclusive
C_beta_G,B_G,102,representative,log10_Agw,0.05,0.00029154902452748627,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,102,representative,log10_Agw,0.5,-0.0009895477371033023,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,102,representative,log10_Agw,0.9,0.004997646530825128,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,102,representative,log10_Agw,0.95,0.008345567588385339,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,102,representative,gamma_gw,0.05,0.001643920289169265,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,102,representative,gamma_gw,0.5,0.001823881096202462,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,102,representative,gamma_gw,0.9,0.0028309831109687433,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,102,representative,gamma_gw,0.95,0.00011385339614400358,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,102,representative,log10_Ar,0.05,0.00025007424523986604,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,102,representative,log10_Ar,0.5,0.0005821368968649265,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,102,representative,log10_Ar,0.9,0.0005752596838646262,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,102,representative,log10_Ar,0.95,0.00024728684572150605,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,102,representative,log10_EFAC,0.05,0.00019101919103925447,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,102,representative,log10_EFAC,0.5,0.0016441778874322077,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,102,representative,log10_EFAC,0.9,0.0012809061467373706,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,102,representative,log10_EFAC,0.95,0.0012836137723514218,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,138,stress,u,0.05,-0.002373325166143213,-0.9656022018831416,0.046397798116858416,descriptive_secondary
C_beta_G,B_G,138,stress,u,0.5,-0.013534690775598823,-0.5631237155588176,0.4568762844411825,descriptive_secondary
C_beta_G,B_G,138,stress,u,0.9,-0.0046354415763838475,-0.12567775283548843,0.8943222471645116,descriptive_secondary
C_beta_G,B_G,138,stress,u,0.95,-0.0032030437213382834,-0.06780619987399594,0.9481938001260041,inconclusive
C_beta_G,B_G,138,stress,log10_Agw,0.05,-0.00012784744508242962,-0.3879284628001045,0.6360715371998955,descriptive_secondary
C_beta_G,B_G,138,stress,log10_Agw,0.5,0.0006103555260482674,-0.16987620028370853,0.8421237997162915,descriptive_secondary
C_beta_G,B_G,138,stress,log10_Agw,0.9,0.0013415723640780586,-0.03995512994213524,0.9680448700578648,descriptive_secondary
C_beta_G,B_G,138,stress,log10_Agw,0.95,0.001018305481952475,-0.021590023162562533,0.9844099768374375,descriptive_secondary
C_beta_G,B_G,138,stress,gamma_gw,0.05,0.012426453795968045,-0.9110316607706721,0.11296833922932789,descriptive_secondary
C_beta_G,B_G,138,stress,gamma_gw,0.5,0.013551268111345993,-0.45725888006286386,0.5667411199371362,descriptive_secondary
C_beta_G,B_G,138,stress,gamma_gw,0.9,0.003254114256240226,-0.09963064628825269,0.9163693537117473,descriptive_secondary
C_beta_G,B_G,138,stress,gamma_gw,0.95,0.0024251740613758788,-0.04940520738177667,0.9625947926182233,descriptive_secondary
C_beta_G,B_G,138,stress,log10_Ar,0.05,0.002778373599054841,-0.9504437430479225,0.06555625695207755,descriptive_secondary
C_beta_G,B_G,138,stress,log10_Ar,0.5,0.002262650258934462,-0.465260613848543,0.582739386151457,descriptive_secondary
C_beta_G,B_G,138,stress,log10_Ar,0.9,0.001306266205618578,-0.052584304499465495,0.9594156955005345,descriptive_secondary
C_beta_G,B_G,138,stress,log10_Ar,0.95,0.0005549120070672542,-0.027075256307162454,0.9849247436928376,descriptive_secondary
C_beta_G,B_G,138,stress,log10_EFAC,0.05,0.0019063129596605943,-0.28809833813112606,0.743901661868874,descriptive_secondary
C_beta_G,B_G,138,stress,log10_EFAC,0.5,0.0033774496157638056,-0.09438051121041902,0.911619488789581,descriptive_secondary
C_beta_G,B_G,138,stress,log10_EFAC,0.9,0.0006379801715372668,-0.01967443480430542,0.9833255651956946,descriptive_secondary
C_beta_G,B_G,138,stress,log10_EFAC,0.95,0.0003459641069298858,-0.010715757589495278,0.9922842424105047,descriptive_secondary
C_beta_G,B_G,142,representative,u,0.05,0.0012332456196711555,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,142,representative,u,0.5,0.006195245567624297,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,142,representative,u,0.9,0.0003913806703925715,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,142,representative,u,0.95,0.0015425286635226687,-1.0,1.0,inconclusive
C_beta_G,B_G,142,representative,log10_Agw,0.05,0.001811475376824398,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,142,representative,log10_Agw,0.5,0.009391080050039413,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,142,representative,log10_Agw,0.9,0.016828620351690193,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,142,representative,log10_Agw,0.95,0.017875445511819743,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,142,representative,gamma_gw,0.05,0.0003359517976976936,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,142,representative,gamma_gw,0.5,-0.00336616629014852,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,142,representative,gamma_gw,0.9,-0.003212553853359501,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,142,representative,gamma_gw,0.95,-0.0009268775089745773,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,142,representative,log10_Ar,0.05,0.0002975162799178366,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,142,representative,log10_Ar,0.5,0.0005333131605836372,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,142,representative,log10_Ar,0.9,-0.0012385131317662612,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,142,representative,log10_Ar,0.95,-0.0007717004292390195,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,142,representative,log10_EFAC,0.05,-0.006354261900418906,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,142,representative,log10_EFAC,0.5,0.000487968349356549,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,142,representative,log10_EFAC,0.9,0.0006460575338859131,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,142,representative,log10_EFAC,0.95,0.00038755765655573704,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,157,representative,u,0.05,0.0017744188669865449,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,157,representative,u,0.5,0.008835075079894006,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,157,representative,u,0.9,0.002006238225343737,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,157,representative,u,0.95,0.0007417698854595978,-1.0,1.0,inconclusive
C_beta_G,B_G,157,representative,log10_Agw,0.05,0.0022593913154147355,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,157,representative,log10_Agw,0.5,0.014277504665622942,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,157,representative,log10_Agw,0.9,0.021075183216667903,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,157,representative,log10_Agw,0.95,0.022662879413050563,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,157,representative,gamma_gw,0.05,0.0005112282031410759,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,157,representative,gamma_gw,0.5,-0.004786392982972454,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,157,representative,gamma_gw,0.9,-0.0009172497347026409,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,157,representative,gamma_gw,0.95,0.00037282410229411145,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,157,representative,log10_Ar,0.05,0.00039521015065729914,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,157,representative,log10_Ar,0.5,0.0010968703840529836,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,157,representative,log10_Ar,0.9,-0.0014826381330705907,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,157,representative,log10_Ar,0.95,-0.0013669211710870544,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,157,representative,log10_EFAC,0.05,-0.003645737300148444,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,157,representative,log10_EFAC,0.5,-0.0012349769844546832,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,157,representative,log10_EFAC,0.9,-0.0009722124649496622,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,157,representative,log10_EFAC,0.95,-0.0008292300563395583,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,184,stress,u,0.05,0.0004709581964708609,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,184,stress,u,0.5,0.0015732359045226296,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,184,stress,u,0.9,0.00145175903539152,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,184,stress,u,0.95,0.001215756767078302,-1.0,1.0,inconclusive
C_beta_G,B_G,184,stress,log10_Agw,0.05,0.0005710577353526432,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,184,stress,log10_Agw,0.5,0.00333377890487907,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,184,stress,log10_Agw,0.9,0.010321380041174,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,184,stress,log10_Agw,0.95,0.012143057478204211,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,184,stress,gamma_gw,0.05,0.0001316056843492855,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,184,stress,gamma_gw,0.5,-0.002844894309512347,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,184,stress,gamma_gw,0.9,-0.0005510126392322956,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,184,stress,gamma_gw,0.95,-0.0008161674165234611,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,184,stress,log10_Ar,0.05,-0.00016265438989969405,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,184,stress,log10_Ar,0.5,-0.0006693320091030741,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,184,stress,log10_Ar,0.9,0.0005123240767006543,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,184,stress,log10_Ar,0.95,0.0003727565656957976,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,184,stress,log10_EFAC,0.05,0.00031714681082622986,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,184,stress,log10_EFAC,0.5,0.0005229451311645206,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,184,stress,log10_EFAC,0.9,0.0004957660269137576,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,184,stress,log10_EFAC,0.95,-0.00012116255293626033,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,189,representative,u,0.05,0.002119206902757867,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,189,representative,u,0.5,0.006080822749758963,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,189,representative,u,0.9,0.0018167490337431813,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,189,representative,u,0.95,0.00044692236737853275,-1.0,1.0,inconclusive
C_beta_G,B_G,189,representative,log10_Agw,0.05,0.0020786953653990498,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,189,representative,log10_Agw,0.5,0.011388400717321834,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,189,representative,log10_Agw,0.9,0.01872728730899209,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,189,representative,log10_Agw,0.95,0.020853860895232557,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,189,representative,gamma_gw,0.05,0.0005648022668259048,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,189,representative,gamma_gw,0.5,-0.003075558249109045,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,189,representative,gamma_gw,0.9,-0.0007652867434313482,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,189,representative,gamma_gw,0.95,-0.0005875536020789607,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,189,representative,log10_Ar,0.05,0.00042589407378313543,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,189,representative,log10_Ar,0.5,-0.0017710029711471287,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,189,representative,log10_Ar,0.9,-0.0007282943841144807,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,189,representative,log10_Ar,0.95,-7.746852312373598e-05,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,189,representative,log10_EFAC,0.05,0.00023832868604217045,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,189,representative,log10_EFAC,0.5,1.0697880994392506e-06,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,189,representative,log10_EFAC,0.9,-0.0006547812042144718,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,189,representative,log10_EFAC,0.95,-0.000659447258560153,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,191,representative,u,0.05,9.340348360609846e-05,-0.9536441677581307,0.058355832241869306,descriptive_secondary
C_beta_G,B_G,191,representative,u,0.5,0.00024680194236115227,-0.5026685229691997,0.5213314770308003,descriptive_secondary
C_beta_G,B_G,191,representative,u,0.9,0.0016566600201376458,-0.10114793369407016,0.9108520663059299,descriptive_secondary
C_beta_G,B_G,191,representative,u,0.95,0.0005444172126554125,-0.05444004088782606,0.957559959112174,inconclusive
C_beta_G,B_G,191,representative,log10_Agw,0.05,0.000658008129621579,-0.9632994045762293,0.04470059542377075,descriptive_secondary
C_beta_G,B_G,191,representative,log10_Agw,0.5,0.004335910839917412,-0.6102539961918167,0.40574600380818326,descriptive_secondary
C_beta_G,B_G,191,representative,log10_Agw,0.9,0.009444486361598114,-0.29414353245389024,0.7218564675461098,descriptive_secondary
C_beta_G,B_G,191,representative,log10_Agw,0.95,0.008950280147743128,-0.2362846186162474,0.7957153813837526,descriptive_secondary
C_beta_G,B_G,191,representative,gamma_gw,0.05,1.8194802278062583e-05,-0.9659425136416563,0.05005748635834371,descriptive_secondary
C_beta_G,B_G,191,representative,gamma_gw,0.5,0.0012655247821676263,-0.5650715515467573,0.4589284484532428,descriptive_secondary
C_beta_G,B_G,191,representative,gamma_gw,0.9,-0.003264747641039123,-0.13712569374800332,0.8828743062519967,descriptive_secondary
C_beta_G,B_G,191,representative,gamma_gw,0.95,-0.002476830592264445,-0.07107941765734938,0.9449205823426506,descriptive_secondary
C_beta_G,B_G,191,representative,log10_Ar,0.05,-0.0018733330641190135,-0.9546559569231737,0.05734404307682622,descriptive_secondary
C_beta_G,B_G,191,representative,log10_Ar,0.5,0.000927750769309621,-0.48672153046017086,0.5452784695398292,descriptive_secondary
C_beta_G,B_G,191,representative,log10_Ar,0.9,0.0011704270724948174,-0.09520196627886368,0.9207980337211363,descriptive_secondary
C_beta_G,B_G,191,representative,log10_Ar,0.95,5.131434386052014e-05,-0.05116992736526438,0.9568300726347356,descriptive_secondary
C_beta_G,B_G,191,representative,log10_EFAC,0.05,0.0009017078129436307,-0.4326245822339012,0.5793754177660988,descriptive_secondary
C_beta_G,B_G,191,representative,log10_EFAC,0.5,0.00029690674416027463,-0.3075655776246291,0.6954344223753709,descriptive_secondary
C_beta_G,B_G,191,representative,log10_EFAC,0.9,0.0001893892184564594,-0.2307905166549905,0.7772094833450095,descriptive_secondary
C_beta_G,B_G,191,representative,log10_EFAC,0.95,0.0008404958428386289,-0.2077008282058006,0.8002991717941994,descriptive_secondary
C_beta_G,B_G,197,representative,u,0.05,0.0010910239271919447,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,197,representative,u,0.5,0.008465874846561916,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,197,representative,u,0.9,0.00225039298187657,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,197,representative,u,0.95,0.001574207073330336,-1.0,1.0,inconclusive
C_beta_G,B_G,197,representative,log10_Agw,0.05,0.0007976272172221036,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,197,representative,log10_Agw,0.5,0.004483305153988676,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,197,representative,log10_Agw,0.9,0.010553925710221734,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,197,representative,log10_Agw,0.95,0.013616380771788561,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,197,representative,gamma_gw,0.05,-0.0004884037417120304,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,197,representative,gamma_gw,0.5,6.0106449987495925e-05,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,197,representative,gamma_gw,0.9,-0.00034810771718629674,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,197,representative,gamma_gw,0.95,-0.0010634567971998798,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,197,representative,log10_Ar,0.05,0.00020722029265841935,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,197,representative,log10_Ar,0.5,-0.0001577931510684527,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,197,representative,log10_Ar,0.9,0.0014124804923484335,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,197,representative,log10_Ar,0.95,4.442411804372881e-05,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,197,representative,log10_EFAC,0.05,1.6574902494460343e-07,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,197,representative,log10_EFAC,0.5,1.6907402783865322e-05,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,197,representative,log10_EFAC,0.9,0.00016625441584617456,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,197,representative,log10_EFAC,0.95,-0.00022315502001578336,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,249,representative,u,0.05,0.0009671525601213718,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,249,representative,u,0.5,0.00803349035953771,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,249,representative,u,0.9,0.0028992358954149644,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,249,representative,u,0.95,0.0015707458691158749,-1.0,1.0,inconclusive
C_beta_G,B_G,249,representative,log10_Agw,0.05,0.000620048417571191,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,249,representative,log10_Agw,0.5,0.0043547480842128505,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,249,representative,log10_Agw,0.9,0.012414120016728758,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,249,representative,log10_Agw,0.95,0.014357754010539514,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,249,representative,gamma_gw,0.05,-0.0009444029484302549,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,249,representative,gamma_gw,0.5,-0.0010083959657294361,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,249,representative,gamma_gw,0.9,0.0011275480517558556,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,249,representative,gamma_gw,0.95,0.0006979686237711391,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,249,representative,log10_Ar,0.05,0.0005661799374937285,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,249,representative,log10_Ar,0.5,-0.0003546397638707899,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,249,representative,log10_Ar,0.9,-0.0013600928706922755,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,249,representative,log10_Ar,0.95,-4.41115859830532e-05,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,249,representative,log10_EFAC,0.05,6.848011596016779e-05,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,249,representative,log10_EFAC,0.5,-0.00011107054280265483,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,249,representative,log10_EFAC,0.9,-0.00019722120579976354,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,249,representative,log10_EFAC,0.95,4.8658738950269065e-05,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,272,representative,u,0.05,0.00022706777157114472,-1.0,1.0,descriptive_secondary
C_beta_G,B_G,272,representative,u,0.5,0.0012880972504177857,-1.0,1.0,descriptive_secondary
